-0.5072,1.9686,0.2500,0.2700
-0.5382,1.9587,0.2500,0.2700
-0.5688,1.9476,0.2500,0.2700
-0.5989,1.9352,0.2500,0.2700
-0.6286,1.9217,0.2500,0.2700
-0.6578,1.9070,0.2500,0.2700
-0.6865,1.8914,0.2500,0.2700
-0.7148,1.8748,0.2500,0.2700
-0.7428,1.8574,0.2500,0.2700
-0.7703,1.8394,0.2500,0.2700
-0.7975,1.8207,0.2500,0.2700
-0.8244,1.8015,0.2500,0.2700
-0.8510,1.7819,0.2500,0.2700
-0.8773,1.7619,0.2500,0.2700
-0.9034,1.7417,0.2500,0.2700
-0.9293,1.7212,0.2500,0.2700
-0.9550,1.7006,0.2500,0.2700
-0.9806,1.6799,0.2500,0.2700
-1.0060,1.6591,0.2500,0.2700
-1.0313,1.6383,0.2500,0.2700
-1.0565,1.6174,0.2500,0.2700
-1.0816,1.5964,0.2500,0.2700
-1.1065,1.5754,0.2500,0.2700
-1.1314,1.5542,0.2500,0.2700
-1.1560,1.5329,0.2500,0.2700
-1.1805,1.5114,0.2500,0.2700
-1.2047,1.4897,0.2500,0.2700
-1.2287,1.4676,0.2500,0.2700
-1.2523,1.4452,0.2500,0.2700
-1.2756,1.4224,0.2537,0.2700
-1.2985,1.3991,0.2573,0.2700
-1.3209,1.3753,0.2658,0.2700
-1.3427,1.3509,0.2700,0.2700
-1.3639,1.3259,0.2700,0.2700
-1.3845,1.3002,0.2700,0.2700
-1.4042,1.2739,0.2700,0.2700
-1.4232,1.2468,0.2700,0.2700
-1.4412,1.2190,0.2700,0.2700
-1.4583,1.1905,0.2700,0.2700
-1.4744,1.1613,0.2700,0.2700
-1.4894,1.1314,0.2700,0.2700
-1.5032,1.1009,0.2700,0.2700
-1.5159,1.0698,0.2700,0.2700
-1.5273,1.0382,0.2700,0.2700
-1.5375,1.0061,0.2700,0.2700
-1.5463,0.9736,0.2700,0.2700
-1.5538,0.9407,0.2700,0.2700
-1.5600,0.9077,0.2700,0.2700
-1.5647,0.8744,0.2700,0.2700
-1.5681,0.8411,0.2700,0.2700
-1.5701,0.8078,0.2700,0.2700
-1.5706,0.7746,0.2700,0.2700
-1.5698,0.7416,0.2700,0.2700
-1.5676,0.7088,0.2700,0.2700
