time_sec,frame_id,x,y,z,yaw_rad,left_wall_m,right_wall_m,scan_stamp_sec
1780789726.234774,odom,0.532173,0.009686,0.000000,-0.000000,1.813947,0.563706,1780789726.019260
1780789726.333817,odom,0.570463,0.015319,0.000000,-0.000000,1.813947,0.563706,1780789726.019260
1780789726.433834,odom,0.586924,0.018321,0.000000,-0.000000,1.753038,0.585821,1780789726.319155
1780789726.533837,odom,0.623079,0.026499,0.000000,-0.000000,1.753038,0.585821,1780789726.319155
1780789726.633843,odom,0.638749,0.030884,0.000000,-0.000000,1.753038,0.585821,1780789726.319155
1780789726.734249,odom,0.674206,0.042603,0.000000,-0.000000,1.660895,0.671075,1780789726.619890
1780789726.833926,odom,0.690092,0.048712,0.000000,-0.000000,1.629061,0.694471,1780789726.719150
1780789726.934466,odom,0.726139,0.064254,0.000000,-0.000069,1.620087,0.700709,1780789726.819042
1780789727.034408,odom,0.741858,0.071841,0.000000,-0.000000,1.620087,0.700709,1780789726.819042
1780789727.133901,odom,0.776524,0.090271,0.000000,-0.000000,1.620087,0.700709,1780789726.819042
1780789727.234632,odom,0.791503,0.099083,0.000000,-0.000000,1.640091,0.815589,1780789727.119043
1780789727.333857,odom,0.823923,0.119999,0.000000,-0.000000,1.633679,0.854736,1780789727.219174
1780789727.433901,odom,0.838054,0.130306,0.000000,-0.000000,1.632584,0.902883,1780789727.319325
1780789727.533841,odom,0.868905,0.155052,0.000000,-0.000000,1.615655,0.949525,1780789727.419266
1780789727.633851,odom,0.882072,0.166814,0.000000,-0.000000,1.593517,1.004538,1780789727.519161
1780789727.733786,odom,0.909001,0.192844,0.000000,-0.000000,1.572407,1.033157,1780789727.619272
1780789727.834135,odom,0.920149,0.204872,0.000000,-0.000000,1.554107,1.115137,1780789727.719227
1780789727.933977,odom,0.944056,0.232603,0.000000,-0.000030,1.532606,1.212693,1780789727.819203
1780789728.033780,odom,0.955137,0.245521,0.000000,-0.000000,1.514317,1.256063,1780789727.919328
1780789728.134006,odom,0.978366,0.276762,0.000000,-0.000037,1.494264,1.274573,1780789728.019229
1780789728.233917,odom,0.987939,0.291140,0.000000,-0.000000,1.477616,1.294640,1780789728.119173
1780789728.333867,odom,1.007981,0.323713,0.000000,-0.000000,1.457080,1.297127,1780789728.219174
1780789728.433895,odom,1.016273,0.339068,0.000000,-0.000000,1.447670,1.295726,1780789728.319241
1780789728.533904,odom,1.033975,0.374221,0.000000,-0.000000,1.428854,1.297139,1780789728.419198
1780789728.633993,odom,1.041338,0.391016,0.000000,-0.000000,1.428854,1.297139,1780789728.419198
1780789728.733976,odom,1.056325,0.428519,0.000000,-0.000000,1.428854,1.297139,1780789728.419198
1780789728.833749,odom,1.062270,0.446113,0.000000,-0.000000,1.428854,1.297139,1780789728.419198
1780789728.934142,odom,1.074254,0.485478,0.000000,-0.000000,1.389049,1.301440,1780789728.819163
1780789729.033986,odom,1.078853,0.504236,0.000000,-0.000000,1.371158,1.296142,1780789728.919432
1780789729.134186,odom,1.087483,0.546062,0.000000,-0.000000,1.385936,1.297069,1780789729.019182
1780789729.233914,odom,1.090458,0.566103,0.000000,-0.000000,1.372948,1.278526,1780789729.119335
1780789729.333848,odom,1.095165,0.611115,0.000000,-0.000000,1.372948,1.278526,1780789729.119335
1780789729.433933,odom,1.096203,0.632261,0.000000,-0.000000,1.372948,1.278526,1780789729.119335
1780789729.533949,odom,1.097063,0.676321,0.000000,-0.000000,1.305420,1.297377,1780789729.419224
1780789729.633825,odom,1.096493,0.696615,0.000000,-0.000000,1.297451,1.295868,1780789729.519250
1780789729.733936,odom,1.093478,0.739964,0.000000,-0.000000,1.297451,1.295868,1780789729.519250
1780789729.833820,odom,1.091092,0.760781,0.000000,-0.000000,1.297451,1.295868,1780789729.519250
1780789729.934144,odom,1.083464,0.803734,0.000000,-0.000000,1.460442,1.295905,1780789729.819265
1780789730.033963,odom,1.079158,0.823589,0.000000,-0.000000,1.460442,1.295905,1780789729.819265
1780789730.133880,odom,1.068052,0.864368,0.000000,-0.000000,1.460442,1.295905,1780789729.819265
1780789730.234001,odom,1.061882,0.884096,0.000000,-0.000000,1.460442,1.295905,1780789729.819265
1780789730.333855,odom,1.046100,0.925131,0.000000,-0.000000,1.460442,1.295905,1780789729.819265
1780789730.433884,odom,1.037865,0.944480,0.000000,-0.000000,1.460442,1.295905,1780789729.819265
1780789730.534466,odom,1.018421,0.983026,0.000000,-0.000000,1.460442,1.295905,1780789729.819265
1780789730.633969,odom,1.008597,1.001178,0.000000,-0.000000,1.460442,1.295905,1780789729.819265
1780789730.733932,odom,0.985122,1.037954,0.000000,-0.000000,1.460442,1.295905,1780789729.819265
1780789730.834104,odom,0.973422,1.055366,0.000000,-0.000000,1.460442,1.295905,1780789729.819265
1780789730.934301,odom,0.946683,1.089466,0.000000,-0.000000,1.170854,0.724112,1780789730.819239
1780789731.034208,odom,0.933718,1.105378,0.000000,-0.000000,1.147138,0.671340,1780789730.919381
1780789731.134495,odom,0.904316,1.135707,0.000000,-0.000000,1.117956,0.636385,1780789731.019301
1780789731.234018,odom,0.890334,1.149617,0.000000,-0.000000,1.069254,0.566993,1780789731.119238
1780789731.334089,odom,0.859178,1.175428,0.000000,-0.000001,1.048066,0.547841,1780789731.219210
1780789731.434135,odom,0.844123,1.187637,0.000000,-0.000000,1.022571,0.517081,1780789731.319269
1780789731.534042,odom,0.810168,1.210185,0.000000,-0.000001,1.007214,0.436513,1780789731.419229
1780789731.633908,odom,0.793990,1.220727,0.000000,-0.000000,0.990431,0.360924,1780789731.519210
1780789731.733994,odom,0.759111,1.238951,0.000000,-0.000000,0.966294,0.300540,1780789731.619328
1780789731.833823,odom,0.742628,1.247581,0.000000,-0.000000,0.944917,0.244469,1780789731.719224
1780789731.933985,odom,0.705808,1.262555,0.000000,-0.000001,0.940800,0.277281,1780789731.819206
1780789732.034040,odom,0.687885,1.269923,0.000000,-0.000000,0.925197,0.220601,1780789731.919488
1780789732.134657,odom,0.648804,1.281835,0.000000,-0.000001,0.915684,0.208216,1780789732.019253
1780789732.233904,odom,0.630900,1.287327,0.000000,-0.000000,0.901853,0.260340,1780789732.119298
1780789732.334167,odom,0.592814,1.295271,0.000000,-0.000000,0.887904,0.237002,1780789732.219153
1780789732.435039,odom,0.574683,1.299223,0.000000,-0.000000,0.872739,0.215128,1780789732.319241
1780789732.534201,odom,0.534493,1.304133,0.000000,-0.000000,0.872739,0.215128,1780789732.319241
1780789732.633880,odom,0.514995,1.306541,0.000000,-0.000000,0.872739,0.215128,1780789732.319241
1780789732.734000,odom,0.473094,1.307718,0.000000,-0.000000,0.830405,0.241549,1780789732.619310
1780789732.833937,odom,0.453303,1.308350,0.000000,-0.000000,0.816841,0.257513,1780789732.719376
1780789732.934265,odom,0.410942,1.305849,0.000000,-0.000000,0.804001,0.229558,1780789732.819314
1780789733.034722,odom,0.390875,1.304785,0.000000,-0.000000,0.794967,0.225142,1780789732.919449
1780789733.134574,odom,0.348958,1.298670,0.000000,-0.000000,0.785499,0.262322,1780789733.019477
1780789733.234041,odom,0.329230,1.295972,0.000000,-0.000000,0.785499,0.262322,1780789733.019477
1780789733.334080,odom,0.288205,1.286259,0.000000,-0.000000,0.785499,0.262322,1780789733.019477
1780789733.433973,odom,0.268907,1.281742,0.000000,-0.000000,0.754265,0.208403,1780789733.319246
1780789733.533846,odom,0.229036,1.268186,0.000000,-0.000000,0.733625,0.224368,1780789733.419348
1780789733.634105,odom,0.209931,1.261820,0.000000,-0.000000,0.721710,0.202062,1780789733.519279
1780789733.734001,odom,0.169472,1.243776,0.000000,-0.000000,0.701120,0.223002,1780789733.619261
1780789733.833970,odom,0.149926,1.235231,0.000000,-0.000000,0.682003,0.200639,1780789733.719320
1780789733.934024,odom,0.110912,1.213636,0.000000,-0.000000,0.661012,0.214058,1780789733.819274
1780789734.033976,odom,0.092730,1.203952,0.000000,-0.000000,0.590410,0.242491,1780789733.919431
1780789734.134198,odom,0.055805,1.179485,0.000000,0.000020,0.632029,0.397062,1780789734.019367
1780789734.233920,odom,0.037831,1.168373,0.000000,0.000000,0.606557,0.396894,1780789734.119714
1780789734.333896,odom,0.000992,1.141376,0.000000,0.000024,0.628001,0.400605,1780789734.219250
1780789734.434054,odom,-0.017166,1.129402,0.000000,0.000000,0.628065,0.415531,1780789734.319316
1780789734.534035,odom,-0.054931,1.101157,0.000000,0.000015,0.629039,0.399933,1780789734.419302
1780789734.633848,odom,-0.073405,1.088708,0.000000,0.000000,0.633079,0.395774,1780789734.519244
1780789734.733895,odom,-0.110757,1.060461,0.000000,0.000014,0.626029,0.265699,1780789734.619340
1780789734.833878,odom,-0.128711,1.048389,0.000000,0.000000,0.624029,0.405909,1780789734.719264
1780789734.933971,odom,-0.164788,1.021201,0.000000,0.000024,0.632134,0.382008,1780789734.819252
1780789735.033786,odom,-0.182367,1.009414,0.000000,-0.000000,0.629668,0.295083,1780789734.919523
1780789735.134232,odom,-0.217551,0.982876,0.000000,0.000000,0.629458,0.359001,1780789735.019291
1780789735.233785,odom,-0.234644,0.971384,0.000000,0.000000,0.631007,0.370682,1780789735.119428
1780789735.333869,odom,-0.268600,0.945463,0.000000,0.000000,0.629134,0.383343,1780789735.219355
1780789735.433933,odom,-0.285432,0.934019,0.000000,0.000000,0.629000,0.338386,1780789735.319284
1780789735.533876,odom,-0.319213,0.908365,0.000000,-0.000001,0.632535,0.386047,1780789735.419254
1780789735.634192,odom,-0.335848,0.897132,0.000000,-0.000000,0.630029,0.363259,1780789735.519368
1780789735.733913,odom,-0.368193,0.872333,0.000000,-0.000013,0.630029,0.363259,1780789735.519368
1780789735.834137,odom,-0.383962,0.861324,0.000000,-0.000000,0.630029,0.363259,1780789735.519368
1780789735.934136,odom,-0.415015,0.836813,0.000000,-0.000013,0.588218,0.352953,1780789735.819399
1780789736.033797,odom,-0.430400,0.825793,0.000000,-0.000000,0.588218,0.352953,1780789735.819399
1780789736.133895,odom,-0.460786,0.801351,0.000000,-0.000029,0.588218,0.352953,1780789735.819399
1780789736.233979,odom,-0.475931,0.790400,0.000000,-0.000000,0.666821,0.372293,1780789736.119359
1780789736.333808,odom,-0.506040,0.765742,0.000000,-0.000022,0.672902,0.349721,1780789736.219294
1780789736.433939,odom,-0.521071,0.754183,0.000000,-0.000000,0.677445,0.377297,1780789736.319245
1780789736.533900,odom,-0.551081,0.727437,0.000000,-0.000018,0.679965,0.360889,1780789736.419444
1780789736.633964,odom,-0.565978,0.714651,0.000000,-0.000000,0.668231,0.426203,1780789736.519631
1780789736.733789,odom,-0.594506,0.684846,0.000000,-0.000027,0.690163,0.452806,1780789736.619300
1780789736.833865,odom,-0.608358,0.670812,0.000000,-0.000000,0.697657,0.474178,1780789736.719360
1780789736.933887,odom,-0.634123,0.638677,0.000000,-0.000020,0.697657,0.474178,1780789736.719360
1780789737.033899,odom,-0.646654,0.623642,0.000000,-0.000000,0.697657,0.474178,1780789736.719360
1780789737.133827,odom,-0.669193,0.588957,0.000000,-0.000018,0.694525,0.552161,1780789737.019370
1780789737.233763,odom,-0.680085,0.572987,0.000000,-0.000000,0.700737,0.577447,1780789737.119122
1780789737.333920,odom,-0.698785,0.536713,0.000000,-0.000023,0.729368,0.609693,1780789737.219272
1780789737.433808,odom,-0.707995,0.519820,0.000000,-0.000000,0.735070,0.652176,1780789737.319397
1780789737.534259,odom,-0.723082,0.481389,0.000000,-0.000021,0.734466,0.693542,1780789737.419312
1780789737.634405,odom,-0.730617,0.463659,0.000000,-0.000000,0.716639,0.730481,1780789737.519456
1780789737.733859,odom,-0.741960,0.424044,0.000000,-0.000021,1.581928,0.781640,1780789737.619215
1780789737.834258,odom,-0.747806,0.405806,0.000000,-0.000000,1.569726,0.823860,1780789737.719344
1780789737.933824,odom,-0.755632,0.365135,0.000000,-0.000017,1.544680,0.868312,1780789737.819287
1780789738.033947,odom,-0.759991,0.346567,0.000000,-0.000000,1.536629,0.908738,1780789737.919591
1780789738.133948,odom,-0.763862,0.306286,0.000000,-0.000015,1.514757,0.986412,1780789738.019321
1780789738.233972,odom,-0.766355,0.287750,0.000000,-0.000000,1.495518,1.049164,1780789738.119549
1780789738.333846,odom,-0.766478,0.246692,0.000000,-0.000007,1.490408,1.117274,1780789738.219423
1780789738.433847,odom,-0.767293,0.227783,0.000000,-0.000000,1.473774,1.188345,1780789738.319318
1780789738.533932,odom,-0.763887,0.188120,0.000000,-0.000018,1.493695,1.273041,1780789738.419301
1780789738.633848,odom,-0.763185,0.170313,0.000000,-0.000000,1.473584,1.302543,1780789738.519444
1780789738.735032,odom,-0.756610,0.132575,0.000000,-0.000013,1.466876,1.379035,1780789738.619318
1780789738.833858,odom,-0.754354,0.114894,0.000000,-0.000000,1.479485,1.485114,1780789738.719290
1780789738.933948,odom,-0.744221,0.076682,0.000000,-0.000013,1.486108,1.488929,1780789738.819402
1780789739.033856,odom,-0.740385,0.059172,0.000000,-0.000000,1.482515,1.473774,1780789738.919341
1780789739.133951,odom,-0.727169,0.022605,0.000000,-0.000015,1.498613,1.469180,1780789739.019337
1780789739.234183,odom,-0.721864,0.005736,0.000000,-0.000000,1.502653,1.457111,1780789739.119429
1780789739.334129,odom,-0.704473,-0.031116,0.000000,-0.000011,1.504436,1.446764,1780789739.219360
1780789739.433912,odom,-0.697104,-0.048490,0.000000,-0.000000,1.529024,1.455456,1780789739.319471
1780789739.534215,odom,-0.675625,-0.085257,0.000000,-0.000010,1.534860,1.458088,1780789739.419390
1780789739.634703,odom,-0.666482,-0.102070,0.000000,-0.000000,1.561232,1.466405,1780789739.519329
1780789739.734419,odom,-0.641103,-0.137260,0.000000,-0.000011,1.589869,1.452282,1780789739.619485
1780789739.834161,odom,-0.629966,-0.153430,0.000000,-0.000000,1.623392,1.391417,1780789739.719422
1780789739.934427,odom,-0.600474,-0.186563,0.000000,-0.000009,1.669927,1.317972,1780789739.819344
1780789740.033936,odom,-0.587470,-0.201630,0.000000,-0.000000,1.710176,1.273369,1780789739.919327
1780789740.134007,odom,-0.554277,-0.232341,0.000000,-0.000007,1.733442,1.209418,1780789740.019397
1780789740.234751,odom,-0.539867,-0.246257,0.000000,-0.000000,1.692813,1.179374,1780789740.119335
1780789740.334215,odom,-0.505437,-0.272982,0.000000,-0.000007,1.469915,1.102527,1780789740.219622
1780789740.434020,odom,-0.490934,-0.284707,0.000000,-0.000000,1.355395,1.038115,1780789740.319404
1780789740.533826,odom,-0.456289,-0.307065,0.000000,-0.000006,1.332530,0.980784,1780789740.419364
1780789740.633869,odom,-0.440827,-0.317415,0.000000,-0.000000,1.274847,0.914112,1780789740.519636
1780789740.733990,odom,-0.403674,-0.337005,0.000000,-0.000002,1.220861,0.839948,1780789740.619400
1780789740.833924,odom,-0.387461,-0.345874,0.000000,-0.000000,1.174971,0.803204,1780789740.719162
1780789740.934055,odom,-0.349627,-0.361827,0.000000,-0.000007,1.118279,0.720069,1780789740.819340
1780789741.034026,odom,-0.332593,-0.369196,0.000000,-0.000000,1.083617,0.661937,1780789740.919428
1780789741.133996,odom,-0.291585,-0.382417,0.000000,-0.000005,1.068272,0.634149,1780789741.019375
1780789741.234127,odom,-0.272899,-0.388585,0.000000,-0.000000,1.034169,0.580489,1780789741.119333
1780789741.334093,odom,-0.229491,-0.398397,0.000000,-0.000003,1.000629,0.547855,1780789741.219245
1780789741.434081,odom,-0.210013,-0.402679,0.000000,-0.000000,1.000629,0.547855,1780789741.219245
1780789741.534142,odom,-0.164414,-0.408159,0.000000,-0.000004,1.000629,0.547855,1780789741.219245
1780789741.634037,odom,-0.143777,-0.410491,0.000000,-0.000000,1.000629,0.547855,1780789741.219245
1780789741.733975,odom,-0.097606,-0.411271,0.000000,-0.000006,0.936684,0.406559,1780789741.619375
1780789741.833886,odom,-0.077162,-0.411264,0.000000,-0.000000,0.932194,0.383193,1780789741.719337
